InputID,TargetID,Distance
AN UNBURN F01 ,HT UNBURN C01 ,111162.587092964
AN UNBURN F01 ,HT UNBURN C02,111039.311818762
AN UNBURN F01 ,HT UNBURN G01 ,111421.840968977
AN UNBURN F01 ,HT UNBURN G02 ,111552.89620743
AN UNBURN F01 ,HT UNBURN O01 ,111101.902801114
AN UNBURN F01 ,HT UNBURN O02,110936.107782697
AN UNBURN F01 ,ML BURN G01 ,189152.990645299
AN UNBURN F01 ,ML BURN G02 ,189120.004650631
AN UNBURN F01 ,ML BURN O01 ,189055.834303549
AN UNBURN F01 ,ML BURN O02 ,188834.511725967
AN UNBURN F01 ,ML BURN O04 ,186370.594436476
AN UNBURN F01 ,ML BURN S01 ,188423.65340891
AN UNBURN F01 ,ML BURN S02 ,188372.629249953
AN UNBURN F01 ,ML UNBURN G04 ,189889.770189075
AN UNBURN F01 ,ML UNBURN G05 ,189967.880942607
AN UNBURN F01 ,ML UNBURN O04 ,190011.524599031
AN UNBURN F01 ,ML UNBURN O05 ,189953.403101005
AN UNBURN F01 ,ML UNBURN S01 ,188340.48300607
AN UNBURN F01 ,ML UNBURN S02 ,188319.419648353
AN UNBURN F01 ,QR BURN C01,146907.693542441
AN UNBURN F01 ,QR BURN C02 ,147428.595481217
AN UNBURN F01 ,QR BURN G01,146823.256917147
AN UNBURN F01 ,QR BURN G02 ,147343.562313945
AN UNBURN F01 ,QR BURN G03 ,148374.779681777
AN UNBURN F01 ,QR BURN G05,151066.305352768
AN UNBURN F01 ,QR BURN O01,146941.521361442
AN UNBURN F01 ,QR BURN O02 ,147467.638202052
AN UNBURN F01 ,QR BURN O03 ,148415.368619416
AN UNBURN F01 ,QR BURN O05,151045.1587521
AN UNBURN F02 ,AN BURN F01 ,2615.50623641383
AN UNBURN F02 ,AN BURN F02 ,2621.7393305028
AN UNBURN F02 ,AN BURN G04 ,807.11459926156
AN UNBURN F02 ,AN BURN G05 ,618.465044105626
AN UNBURN F02 ,AN BURN S01 ,670.694549229225
AN UNBURN F02 ,AN BURN S02 ,624.5739553303
AN UNBURN F02 ,AN UNBURN F01 ,125.254378658725
AN UNBURN F02 ,AN UNBURN G01 ,440.578194624784
AN UNBURN F02 ,AN UNBURN G03 ,469.882647162883
AN UNBURN F02 ,AN UNBURN S01 ,500.900760810009
AN UNBURN F02 ,AN UNBURN S02 ,66.1452278702501
AN UNBURN F02 ,BC BURN G01 ,140487.620224813
AN UNBURN F02 ,BC BURN G02 ,140543.25782915
AN UNBURN F02 ,BC BURN G03 ,140512.113999566
AN UNBURN F02 ,BC BURN R01 ,139429.229527889
AN UNBURN F02 ,BC BURN R02 ,139484.191179238
AN UNBURN F02 ,BC BURN S01 ,138956.772214509
AN UNBURN F02 ,BC BURN S02 ,139162.913848537
AN UNBURN F02 ,BC UNBURN R01,137478.079724396
AN UNBURN F02 ,BC UNBURN R02   ,139779.022831231
AN UNBURN F02 ,BC UNBURN S01 ,139718.396625396
AN UNBURN F02 ,BC UNBURN S02 ,139664.566121527
AN UNBURN F02 ,BO BURN G01 ,58930.4336866364
AN UNBURN F02 ,BO BURN G02 ,59081.7228206607
AN UNBURN F02 ,BO BURN O01 ,60286.8247427827
AN UNBURN F02 ,BO BURN O02 ,60120.9301221807
AN UNBURN F02 ,BO BURN O03 ,59966.4331104568
AN UNBURN F02 ,BO BURN S01 ,59533.6335129312
AN UNBURN F02 ,BO BURN S02 ,59737.6888367604
AN UNBURN F02 ,BO BURN S03 ,59868.6644940386
AN UNBURN F02 ,BO UNBURN G01 ,58859.6618499571
AN UNBURN F02 ,BO UNBURN G02 ,58830.3655306072
AN UNBURN F02 ,BO UNBURN O01 ,58733.2640328478
AN UNBURN F02 ,BO UNBURN O02 ,59389.9259369514
AN UNBURN F02 ,BO UNBURN S01 ,58081.5272052302
AN UNBURN F02 ,BO UNBURN S02 ,58086.6519918089
AN UNBURN F02 ,BO UNBURN S03 ,58207.6871419168
AN UNBURN F02 ,HT BURN C01 ,110752.639657655
AN UNBURN F02 ,HT BURN C02,110621.268364622
AN UNBURN F02 ,HT BURN C03 ,110694.055317658
AN UNBURN F02 ,HT BURN G01 ,110561.839308712
AN UNBURN F02 ,HT BURN G02 ,110611.352028723
AN UNBURN F02 ,HT BURN G04 ,110803.10183024
AN UNBURN F02 ,HT BURN O01 ,110420.905586387
AN UNBURN F02 ,HT BURN O02 ,110174.110152946
AN UNBURN F02 ,HT BURN O03 ,110419.884112347
AN UNBURN F02 ,HT UNBURN C01 ,111255.274586005
AN UNBURN F02 ,HT UNBURN C02,111132.02267107
AN UNBURN F02 ,HT UNBURN G01 ,111514.570904535
AN UNBURN F02 ,HT UNBURN G02 ,111645.632104299
AN UNBURN F02 ,HT UNBURN O01 ,111194.139788391
AN UNBURN F02 ,HT UNBURN O02,111028.402515888
AN UNBURN F02 ,ML BURN G01 ,189129.341704091
AN UNBURN F02 ,ML BURN G02 ,189096.359492101
AN UNBURN F02 ,ML BURN O01 ,189032.143154541
AN UNBURN F02 ,ML BURN O02 ,188810.782632758
AN UNBURN F02 ,ML BURN O04 ,186351.049174013
AN UNBURN F02 ,ML BURN S01 ,188400.703987355
AN UNBURN F02 ,ML BURN S02 ,188349.754887431
AN UNBURN F02 ,ML UNBURN G04 ,189866.547235404
AN UNBURN F02 ,ML UNBURN G05 ,189944.636287034
AN UNBURN F02 ,ML UNBURN O04 ,189988.254588089
AN UNBURN F02 ,ML UNBURN O05 ,189930.108062645
AN UNBURN F02 ,ML UNBURN S01 ,188317.528920814
AN UNBURN F02 ,ML UNBURN S02 ,188296.555518056
AN UNBURN F02 ,QR BURN C01,146903.346464509
AN UNBURN F02 ,QR BURN C02 ,147423.815090789
AN UNBURN F02 ,QR BURN G01,146819.178207097
AN UNBURN F02 ,QR BURN G02 ,147339.252863531
AN UNBURN F02 ,QR BURN G03 ,148369.777510573
AN UNBURN F02 ,QR BURN G05,151061.148035106
AN UNBURN F02 ,QR BURN O01,146937.160728996
AN UNBURN F02 ,QR BURN O02 ,147462.859421763
AN UNBURN F02 ,QR BURN O03 ,148410.351429469
AN UNBURN F02 ,QR BURN O05,151039.781474698
AN UNBURN G01 ,AN BURN F01 ,2175.22203201015
AN UNBURN G01 ,AN BURN F02 ,2181.24553618807
AN UNBURN G01 ,AN BURN G04 ,482.183916771683
AN UNBURN G01 ,AN BURN G05 ,219.046728982482
AN UNBURN G01 ,AN BURN S01 ,237.09697752519
AN UNBURN G01 ,AN BURN S02 ,320.126924621763
AN UNBURN G01 ,AN UNBURN F01 ,339.653276405997
AN UNBURN G01 ,AN UNBURN F02 ,440.578194624784
AN UNBURN G01 ,AN UNBURN G03 ,93.9249255067342
AN UNBURN G01 ,AN UNBURN S01 ,98.0639256448398
AN UNBURN G01 ,AN UNBURN S02 ,374.433186340263
AN UNBURN G01 ,BC BURN G01 ,140077.9700378
AN UNBURN G01 ,BC BURN G02 ,140133.455613943
AN UNBURN G01 ,BC BURN G03 ,140102.065694841
AN UNBURN G01 ,BC BURN R01 ,139019.243539615
AN UNBURN G01 ,BC BURN R02 ,139074.06873351
AN UNBURN G01 ,BC BURN S01 ,138546.726995647
AN UNBURN G01 ,BC BURN S02 ,138752.91525001
AN UNBURN G01 ,BC UNBURN R01,137068.489148168
AN UNBURN G01 ,BC UNBURN R02   ,139369.272864931
AN UNBURN G01 ,BC UNBURN S01 ,139308.47739256
AN UNBURN G01 ,BC UNBURN S02 ,139254.783721521
AN UNBURN G01 ,BO BURN G01 ,58736.4792699509
AN UNBURN G01 ,BO BURN G02 ,58890.0692225384
AN UNBURN G01 ,BO BURN O01 ,60102.6202015907
AN UNBURN G01 ,BO BURN O02 ,59936.9615028889
AN UNBURN G01 ,BO BURN O03 ,59782.9963666442
AN UNBURN G01 ,BO BURN S01 ,59345.4873231484
AN UNBURN G01 ,BO BURN S02 ,59549.6906336076
AN UNBURN G01 ,BO BURN S03 ,59680.6086308981
AN UNBURN G01 ,BO UNBURN G01 ,58665.7190310309
AN UNBURN G01 ,BO UNBURN G02 ,58639.0387804401
AN UNBURN G01 ,BO UNBURN O01 ,58548.4466411622
AN UNBURN G01 ,BO UNBURN O02 ,59206.8996683206
AN UNBURN G01 ,BO UNBURN S01 ,57901.5351812726
AN UNBURN G01 ,BO UNBURN S02 ,57906.0010480237
AN UNBURN G01 ,BO UNBURN S03 ,58026.5363208933
AN UNBURN G01 ,HT BURN C01 ,110319.991441589
AN UNBURN G01 ,HT BURN C02,110188.512453697
AN UNBURN G01 ,HT BURN C03 ,110261.536373376
AN UNBURN G01 ,HT BURN G01 ,110128.944395767
AN UNBURN G01 ,HT BURN G02 ,110178.396007013
AN UNBURN G01 ,HT BURN G04 ,110370.318960169
AN UNBURN G01 ,HT BURN O01 ,109987.912963806
AN UNBURN G01 ,HT BURN O02 ,109741.154548471
AN UNBURN G01 ,HT BURN O03 ,109987.031233087
AN UNBURN G01 ,HT UNBURN C01 ,110822.934500565
AN UNBURN G01 ,HT UNBURN C02,110699.659050326
AN UNBURN G01 ,HT UNBURN G01 ,111082.188075249
AN UNBURN G01 ,HT UNBURN G02 ,111213.243278173
AN UNBURN G01 ,HT UNBURN O01 ,110762.258697338
AN UNBURN G01 ,HT UNBURN O02,110596.462054521
AN UNBURN G01 ,ML BURN G01 ,189424.636973972
AN UNBURN G01 ,ML BURN G02 ,189391.644744428
AN UNBURN G01 ,ML BURN O01 ,189327.550620187
AN UNBURN G01 ,ML BURN O02 ,189106.291062227
AN UNBURN G01 ,ML BURN O04 ,186635.317962482
AN UNBURN G01 ,ML BURN S01 ,188694.138020946
AN UNBURN G01 ,ML BURN S02 ,188642.988739069
AN UNBURN G01 ,ML UNBURN G04 ,190160.708849612
AN UNBURN G01 ,ML UNBURN G05 ,190238.855615064
AN UNBURN G01 ,ML UNBURN O04 ,190282.541381147
AN UNBURN G01 ,ML UNBURN O05 ,190224.461532467
AN UNBURN G01 ,ML UNBURN S01 ,188610.975471659
AN UNBURN G01 ,ML UNBURN S02 ,188589.762117789
AN UNBURN G01 ,QR BURN C01,147144.643986784
AN UNBURN G01 ,QR BURN C02 ,147666.385158971
AN UNBURN G01 ,QR BURN G01,147059.685730405
AN UNBURN G01 ,QR BURN G02 ,147580.438757338
AN UNBURN G01 ,QR BURN G03 ,148612.996472594
AN UNBURN G01 ,QR BURN G05,151304.816529332
AN UNBURN G01 ,QR BURN O01,147178.498062778
AN UNBURN G01 ,QR BURN O02 ,147705.424682396
AN UNBURN G01 ,QR BURN O03 ,148653.61435653
AN UNBURN G01 ,QR BURN O05,151284.09429533
AN UNBURN G03 ,AN BURN F01 ,2160.62304398394
AN UNBURN G03 ,AN BURN F02 ,2160.94263009194
AN UNBURN G03 ,AN BURN G04 ,553.19856951336
AN UNBURN G03 ,AN BURN G05 ,150.915349637758
AN UNBURN G03 ,AN BURN S01 ,262.232432539938
AN UNBURN G03 ,AN BURN S02 ,227.161783059264
AN UNBURN G03 ,AN UNBURN F01 ,354.695545109338
AN UNBURN G03 ,AN UNBURN F02 ,469.882647162883
AN UNBURN G03 ,AN UNBURN G01 ,93.9249255067342
AN UNBURN G03 ,AN UNBURN S01 ,177.026208428816
AN UNBURN G03 ,AN UNBURN S02 ,405.251063507256
AN UNBURN G03 ,BC BURN G01 ,140092.965538941
AN UNBURN G03 ,BC BURN G02 ,140148.363922458
AN UNBURN G03 ,BC BURN G03 ,140116.83246749
AN UNBURN G03 ,BC BURN R01 ,139034.046867318
AN UNBURN G03 ,BC BURN R02 ,139088.793364865
AN UNBURN G03 ,BC BURN S01 ,138561.496489748
AN UNBURN G03 ,BC BURN S02 ,138767.711478408
AN UNBURN G03 ,BC UNBURN R01,137083.520616247
AN UNBURN G03 ,BC UNBURN R02   ,139384.211614669
AN UNBURN G03 ,BC UNBURN S01 ,139323.318961045
AN UNBURN G03 ,BC UNBURN S02 ,139269.703933784
AN UNBURN G03 ,BO BURN G01 ,58645.1398848514
AN UNBURN G03 ,BO BURN G02 ,58798.6041414306
AN UNBURN G03 ,BO BURN O01 ,60010.7723263398
AN UNBURN G03 ,BO BURN O02 ,59845.1018679613
AN UNBURN G03 ,BO BURN O03 ,59691.1105770911
AN UNBURN G03 ,BO BURN S01 ,59253.8374702337
AN UNBURN G03 ,BO BURN S02 ,59458.0333607865
AN UNBURN G03 ,BO BURN S03 ,59588.954477492
AN UNBURN G03 ,BO UNBURN G01 ,58574.3789188706
AN UNBURN G03 ,BO UNBURN G02 ,58547.5558071828
AN UNBURN G03 ,BO UNBURN O01 ,58456.6273743029
AN UNBURN G03 ,BO UNBURN O02 ,59114.9933389244
AN UNBURN G03 ,BO UNBURN S01 ,57809.4834026266
AN UNBURN G03 ,BO UNBURN S02 ,57813.9800645671
AN UNBURN G03 ,BO UNBURN S03 ,57934.5390069679
AN UNBURN G03 ,HT BURN C01 ,110317.486472424
AN UNBURN G03 ,HT BURN C02,110185.885411604
AN UNBURN G03 ,HT BURN C03 ,110259.177007223
AN UNBURN G03 ,HT BURN G01 ,110126.158486023
AN UNBURN G03 ,HT BURN G02 ,110175.539755493
AN UNBURN G03 ,HT BURN G04 ,110367.661083968
AN UNBURN G03 ,HT BURN O01 ,109985.014597615
AN UNBURN G03 ,HT BURN O02 ,109738.29907558
AN UNBURN G03 ,HT BURN O03 ,109984.293621737
AN UNBURN G03 ,HT UNBURN C01 ,110820.774263376
AN UNBURN G03 ,HT UNBURN C02,110697.472767218
AN UNBURN G03 ,HT UNBURN G01 ,111079.980177954
AN UNBURN G03 ,HT UNBURN G02 ,111211.028620498
AN UNBURN G03 ,HT UNBURN O01 ,110760.600932962
AN UNBURN G03 ,HT UNBURN O02,110594.740165128
AN UNBURN G03 ,ML BURN G01 ,189370.239264924
AN UNBURN G03 ,ML BURN G02 ,189337.244705279
AN UNBURN G03 ,ML BURN O01 ,189273.179217162
AN UNBURN G03 ,ML BURN O02 ,189051.943402063
AN UNBURN G03 ,ML BURN O04 ,186578.409070363
AN UNBURN G03 ,ML BURN S01 ,188639.30703572
AN UNBURN G03 ,ML BURN S02 ,188588.111377323
AN UNBURN G03 ,ML UNBURN G04 ,190106.046257222
AN UNBURN G03 ,ML UNBURN G05 ,190184.206422653
AN UNBURN G03 ,ML UNBURN O04 ,190227.907877959
AN UNBURN G03 ,ML UNBURN O05 ,190169.843583552
AN UNBURN G03 ,ML UNBURN S01 ,188556.147425345
AN UNBURN G03 ,ML UNBURN S02 ,188534.87846616
AN UNBURN G03 ,QR BURN C01,147079.109406956
AN UNBURN G03 ,QR BURN C02 ,147601.083013532
AN UNBURN G03 ,QR BURN G01,146994.007349471
AN UNBURN G03 ,QR BURN G02 ,147514.883524982
AN UNBURN G03 ,QR BURN G03 ,148547.812898861
AN UNBURN G03 ,QR BURN G05,151239.713974618
AN UNBURN G03 ,QR BURN O01,147112.970722944
AN UNBURN G03 ,QR BURN O02 ,147640.121628718
AN UNBURN G03 ,QR BURN O03 ,148588.438844774
AN UNBURN G03 ,QR BURN O05,151219.110694499
AN UNBURN S01 ,AN BURN F01 ,2119.9438435287
AN UNBURN S01 ,AN BURN F02 ,2131.11045165579
AN UNBURN S01 ,AN BURN G04 ,384.144451068015
AN UNBURN S01 ,AN BURN G05 ,255.407513329404
AN UNBURN S01 ,AN BURN S01 ,173.278292437671
AN UNBURN S01 ,AN BURN S02 ,387.768481996767
AN UNBURN S01 ,AN UNBURN F01 ,413.925744006507
AN UNBURN S01 ,AN UNBURN F02 ,500.900760810009
AN UNBURN S01 ,AN UNBURN G01 ,98.0639256448398
AN UNBURN S01 ,AN UNBURN G03 ,177.026208428816
AN UNBURN S01 ,AN UNBURN S02 ,435.757032586943
AN UNBURN S01 ,BC BURN G01 ,139997.928748926
AN UNBURN S01 ,BC BURN G02 ,140053.467641137
AN UNBURN S01 ,BC BURN G03 ,140022.164427262
AN UNBURN S01 ,BC BURN R01 ,138939.320100639
AN UNBURN S01 ,BC BURN R02 ,138994.193536366
AN UNBURN S01 ,BC BURN S01 ,138466.824400412
AN UNBURN S01 ,BC BURN S02 ,138672.996220703
AN UNBURN S01 ,BC UNBURN R01,136988.426542832
AN UNBURN S01 ,BC UNBURN R02   ,139289.266432661
AN UNBURN S01 ,BC UNBURN S01 ,139228.530460613
AN UNBURN S01 ,BC UNBURN S02 ,139174.788655503
AN UNBURN S01 ,BO BURN G01 ,58787.0231166447
AN UNBURN S01 ,BO BURN G02 ,58941.0999817802
AN UNBURN S01 ,BO BURN O01 ,60155.2023318658
AN UNBURN S01 ,BO BURN O02 ,59989.5933822025
AN UNBURN S01 ,BO BURN O03 ,59835.7390749016
AN UNBURN S01 ,BO BURN S01 ,59397.2531471743
AN UNBURN S01 ,BO BURN S02 ,59601.4862687509
AN UNBURN S01 ,BO BURN S03 ,59732.391463908
AN UNBURN S01 ,BO UNBURN G01 ,58716.2657574789
AN UNBURN S01 ,BO UNBURN G02 ,58690.1400436781
AN UNBURN S01 ,BO UNBURN O01 ,58600.9105920477
AN UNBURN S01 ,BO UNBURN O02 ,59259.7303817098
AN UNBURN S01 ,BO UNBURN S01 ,57954.9970543313
AN UNBURN S01 ,BO UNBURN S02 ,57959.3279204178
AN UNBURN S01 ,BO UNBURN S03 ,58079.7599210555
AN UNBURN S01 ,HT BURN C01 ,110251.89454577
AN UNBURN S01 ,HT BURN C02,110120.507451526
AN UNBURN S01 ,HT BURN C03 ,110193.330128546
AN UNBURN S01 ,HT BURN G01 ,110061.059109485
AN UNBURN S01 ,HT BURN G02 ,110110.56375487
AN UNBURN S01 ,HT BURN G04 ,110302.337085063
AN UNBURN S01 ,HT BURN O01 ,109920.112588794
AN UNBURN S01 ,HT BURN O02 ,109673.321919813
AN UNBURN S01 ,HT BURN O03 ,109919.109606924
AN UNBURN S01 ,HT UNBURN C01 ,110754.578677152
AN UNBURN S01 ,HT UNBURN C02,110631.322797046
AN UNBURN S01 ,HT UNBURN G01 ,111013.867838334
AN UNBURN S01 ,HT UNBURN G02 ,111144.928046432
AN UNBURN S01 ,HT UNBURN O01 ,110693.527532761
AN UNBURN S01 ,HT UNBURN O02,110527.778760386
AN UNBURN S01 ,ML BURN G01 ,189521.482015147
AN UNBURN S01 ,ML BURN G02 ,189488.49025508
AN UNBURN S01 ,ML BURN O01 ,189424.390364914
AN UNBURN S01 ,ML BURN O02 ,189203.126020554
AN UNBURN S01 ,ML BURN O04 ,186732.621068881
AN UNBURN S01 ,ML BURN S01 ,188791.068880337
AN UNBURN S01 ,ML BURN S02 ,188739.928619374
AN UNBURN S01 ,ML UNBURN G04 ,190257.606661806
AN UNBURN S01 ,ML UNBURN G05 ,190335.750780224
AN UNBURN S01 ,ML UNBURN O04 ,190379.433444605
AN UNBURN S01 ,ML UNBURN O05 ,190321.350519256
AN UNBURN S01 ,ML UNBURN S01 ,188707.905759959
AN UNBURN S01 ,ML UNBURN S02 ,188686.703219989
AN UNBURN S01 ,QR BURN C01,147242.707373583
AN UNBURN S01 ,QR BURN C02 ,147764.446842174
AN UNBURN S01 ,QR BURN G01,147157.749588163
AN UNBURN S01 ,QR BURN G02 ,147678.502239066
AN UNBURN S01 ,QR BURN G03 ,148711.056840585
AN UNBURN S01 ,QR BURN G05,151402.875823543
AN UNBURN S01 ,QR BURN O01,147276.561414033
AN UNBURN S01 ,QR BURN O02 ,147803.486374467
AN UNBURN S01 ,QR BURN O03 ,148751.674624247
AN UNBURN S01 ,QR BURN O05,151382.15176639
AN UNBURN S02 ,AN BURN F01 ,2549.39348766429
AN UNBURN S02 ,AN BURN F02 ,2555.60798668076
AN UNBURN S02 ,AN BURN G04 ,750.761737802699
AN UNBURN S02 ,AN BURN G05 ,554.57863740926
AN UNBURN S02 ,AN BURN S01 ,604.936085891423
AN UNBURN S02 ,AN BURN S02 ,567.662657399134
AN UNBURN S02 ,AN UNBURN F01 ,76.8551032761618
AN UNBURN S02 ,AN UNBURN F02 ,66.1452278702501
AN UNBURN S02 ,AN UNBURN G01 ,374.433186340263
AN UNBURN S02 ,AN UNBURN G03 ,405.251063507256
AN UNBURN S02 ,AN UNBURN S01 ,435.757032586943
AN UNBURN S02 ,BC BURN G01 ,140426.048761669
AN UNBURN S02 ,BC BURN G02 ,140481.663739962
AN UNBURN S02 ,BC BURN G03 ,140450.483276005
AN UNBURN S02 ,BC BURN R01 ,139367.607988977
AN UNBURN S02 ,BC BURN R02 ,139422.549333251
AN UNBURN S02 ,BC BURN S01 ,138895.141818822
AN UNBURN S02 ,BC BURN S02 ,139101.290409887
AN UNBURN S02 ,BC UNBURN R01,137416.516874084
AN UNBURN S02 ,BC UNBURN R02   ,139717.436454913
AN UNBURN S02 ,BC UNBURN S01 ,139656.785047761
AN UNBURN S02 ,BC UNBURN S02 ,139602.974907494
AN UNBURN S02 ,BO BURN G01 ,58901.2862782421
AN UNBURN S02 ,BO BURN G02 ,59052.920717603
AN UNBURN S02 ,BO BURN O01 ,60259.1426844803
AN UNBURN S02 ,BO BURN O02 ,60093.2829615404
AN UNBURN S02 ,BO BURN O03 ,59938.8652421804
AN UNBURN S02 ,BO BURN S01 ,59505.3584509499
AN UNBURN S02 ,BO BURN S02 ,59709.4365400182
AN UNBURN S02 ,BO BURN S03 ,59840.4039256569
AN UNBURN S02 ,BO UNBURN G01 ,58830.5159758202
AN UNBURN S02 ,BO UNBURN G02 ,58801.6116913133
AN UNBURN S02 ,BO UNBURN O01 ,58705.4856182232
AN UNBURN S02 ,BO UNBURN O02 ,59362.4179398494
AN UNBURN S02 ,BO UNBURN S01 ,58054.4701349821
AN UNBURN S02 ,BO UNBURN S02 ,58059.4961670169
AN UNBURN S02 ,BO UNBURN S03 ,58180.4567562896
AN UNBURN S02 ,HT BURN C01 ,110687.651535914
AN UNBURN S02 ,HT BURN C02,110556.264323603
AN UNBURN S02 ,HT BURN C03 ,110629.086298832
AN UNBURN S02 ,HT BURN G01 ,110496.814726761
AN UNBURN S02 ,HT BURN G02 ,110546.318419865
AN UNBURN S02 ,HT BURN G04 ,110738.093811948
AN UNBURN S02 ,HT BURN O01 ,110355.866563562
AN UNBURN S02 ,HT BURN O02 ,110109.076590628
AN UNBURN S02 ,HT BURN O03 ,110354.865736046
AN UNBURN S02 ,HT UNBURN C01 ,111190.332024598
AN UNBURN S02 ,HT UNBURN C02,111067.076626176
AN UNBURN S02 ,HT UNBURN G01 ,111449.622034274
AN UNBURN S02 ,HT UNBURN G02 ,111580.682352365
AN UNBURN S02 ,HT UNBURN O01 ,111129.26508512
AN UNBURN S02 ,HT UNBURN O02,110963.519027275
AN UNBURN S02 ,ML BURN G01 ,189173.755705954
AN UNBURN S02 ,ML BURN G02 ,189140.771984957
AN UNBURN S02 ,ML BURN O01 ,189076.573968326
AN UNBURN S02 ,ML BURN O02 ,188855.22854989
AN UNBURN S02 ,ML BURN O04 ,186393.808454652
AN UNBURN S02 ,ML BURN S01 ,188444.838643306
AN UNBURN S02 ,ML BURN S02 ,188393.85950365
AN UNBURN S02 ,ML UNBURN G04 ,189910.791317991
AN UNBURN S02 ,ML UNBURN G05 ,189988.889042104
AN UNBURN S02 ,ML UNBURN O04 ,190032.51747186
AN UNBURN S02 ,ML UNBURN O05 ,189974.380937558
AN UNBURN S02 ,ML UNBURN S01 ,188361.665438389
AN UNBURN S02 ,ML UNBURN S02 ,188340.656035809
AN UNBURN S02 ,QR BURN C01,146939.645581717
AN UNBURN S02 ,QR BURN C02 ,147460.305434767
AN UNBURN S02 ,QR BURN G01,146855.358704606
AN UNBURN S02 ,QR BURN G02 ,147375.535398717
AN UNBURN S02 ,QR BURN G03 ,148406.365629839
AN UNBURN S02 ,QR BURN G05,151097.80466211
AN UNBURN S02 ,QR BURN O01,146973.465835812
AN UNBURN S02 ,QR BURN O02 ,147499.349059567
AN UNBURN S02 ,QR BURN O03 ,148446.946163968
AN UNBURN S02 ,QR BURN O05,151076.534807968
BC BURN G01 ,AN BURN F01 ,138027.297064178
BC BURN G01 ,AN BURN F02 ,138070.628825878
BC BURN G01 ,AN BURN G04 ,139690.271018829
BC BURN G01 ,AN BURN G05 ,139985.385815396
BC BURN G01 ,AN BURN S01 ,139841.561994663
BC BURN G01 ,AN BURN S02 ,140091.02124952
BC BURN G01 ,AN UNBURN F01 ,140411.813709047
BC BURN G01 ,AN UNBURN F02 ,140487.620224813
BC BURN G01 ,AN UNBURN G01 ,140077.9700378
BC BURN G01 ,AN UNBURN G03 ,140092.965538941
BC BURN G01 ,AN UNBURN S01 ,139997.928748926
BC BURN G01 ,AN UNBURN S02 ,140426.048761669
BC BURN G01 ,BC BURN G02 ,142.930613857622
BC BURN G01 ,BC BURN G03 ,346.336883813197
BC BURN G01 ,BC BURN R01 ,1097.60026132026
BC BURN G01 ,BC BURN R02 ,1083.63428164651
BC BURN G01 ,BC BURN S01 ,1568.53718496053
BC BURN G01 ,BC BURN S02 ,1358.59282422109
BC BURN G01 ,BC UNBURN R01,3009.94304924962
BC BURN G01 ,BC UNBURN R02   ,713.865971244282
BC BURN G01 ,BC UNBURN S01 ,803.744432565727
BC BURN G01 ,BC UNBURN S02 ,830.997560965447
BC BURN G01 ,BO BURN G01 ,147778.586649818
BC BURN G01 ,BO BURN G02 ,148151.731270659
BC BURN G01 ,BO BURN O01 ,149610.385838258
BC BURN G01 ,BO BURN O02 ,149585.369015863
BC BURN G01 ,BO BURN O03 ,149605.819901765
BC BURN G01 ,BO BURN S01 ,148795.619696461
BC BURN G01 ,BO BURN S02 ,148885.741069646
BC BURN G01 ,BO BURN S03 ,148922.227831838
BC BURN G01 ,BO UNBURN G01 ,147757.360041649
BC BURN G01 ,BO UNBURN G02 ,148115.010468523
BC BURN G01 ,BO UNBURN O01 ,148987.227417733
BC BURN G01 ,BO UNBURN O02 ,149461.499285964
BC BURN G01 ,BO UNBURN S01 ,149422.833041252
BC BURN G01 ,BO UNBURN S02 ,149335.310368633
BC BURN G01 ,BO UNBURN S03 ,149309.23011772
BC BURN G01 ,HT BURN C01 ,37747.9392248512
BC BURN G01 ,HT BURN C02,37942.0634954837
BC BURN G01 ,HT BURN C03 ,37672.6932704931
BC BURN G01 ,HT BURN G01 ,38114.1851451192
BC BURN G01 ,HT BURN G02 ,38136.0445174808
BC BURN G01 ,HT BURN G04 ,37836.0336385183
BC BURN G01 ,HT BURN O01 ,38307.2492767649
BC BURN G01 ,HT BURN O02 ,38450.4059763952
BC BURN G01 ,HT BURN O03 ,38177.3202934995
BC BURN G01 ,HT UNBURN C01 ,37103.6230850902
BC BURN G01 ,HT UNBURN C02,37214.2501108596
BC BURN G01 ,HT UNBURN G01 ,36955.0335191915
BC BURN G01 ,HT UNBURN G02 ,36866.2214239957
BC BURN G01 ,HT UNBURN O01 ,36743.743927895
BC BURN G01 ,HT UNBURN O02,36917.1325727312
BC BURN G01 ,ML BURN G01 ,321098.196721885
BC BURN G01 ,ML BURN G02 ,321064.711313939
BC BURN G01 ,ML BURN O01 ,321015.472830184
BC BURN G01 ,ML BURN O02 ,320809.663792113
BC BURN G01 ,ML BURN O04 ,317113.779737514
BC BURN G01 ,ML BURN S01 ,320173.364303431
BC BURN G01 ,ML BURN S02 ,320100.735559174
BC BURN G01 ,ML UNBURN G04 ,321693.290819286
BC BURN G01 ,ML UNBURN G05 ,321776.42441194
BC BURN G01 ,ML UNBURN O04 ,321826.851912439
BC BURN G01 ,ML UNBURN O05 ,321777.367394378
BC BURN G01 ,ML UNBURN S01 ,320093.229108983
BC BURN G01 ,ML UNBURN S02 ,320045.489441544
BC BURN G01 ,QR BURN C01,273866.814794469
BC BURN G01 ,QR BURN C02 ,274514.609478139
BC BURN G01 ,QR BURN G01,273692.920820678
BC BURN G01 ,QR BURN G02 ,274270.09155044
BC BURN G01 ,QR BURN G03 ,275495.941763385
BC BURN G01 ,QR BURN G05,278125.220141907
